Customer_ID,Customer_Name,Email_ID,Gender,Customer_Age,Geography_ID
C101171,Priya Sharma,priya.sharma1171@example.com,Other,46,G016
C101172,Rahul Sharma,rahul.sharma1172@example.com,Female,66,G010
C101173,Kavya Patel,kavya.patel1173@example.com,Male,50,G012
C101174,Arjun Gupta,arjun.gupta1174@example.com,Other,42,G013
C101175,Arjun Iyer,arjun.iyer1175@example.com,Other,62,G013
C101176,Riya Gupta,riya.gupta1176@example.com,Male,31,G003
C101177,Rohit Patel,rohit.patel1177@example.com,Other,63,G009
C101178,Rahul Reddy,rahul.reddy1178@example.com,Female,27,G003
C101179,Aditya Iyer,aditya.iyer1179@example.com,Female,22,G015
C101180,Kavya Singh,kavya.singh1180@example.com,Female,59,G016
C101181,Arjun Nair,arjun.nair1181@example.com,Male,24,G002
C101182,Priya Sharma,priya.sharma1182@example.com,Male,21,G010
C101183,Rahul Iyer,rahul.iyer1183@example.com,Other,43,G001
C101184,Arjun Verma,arjun.verma1184@example.com,Male,15,G016
C101185,Arjun Nair,arjun.nair1185@example.com,Female,34,G016
C101186,Karan Singh,karan.singh1186@example.com,Other,65,G002
C101187,Karan Verma,karan.verma1187@example.com,Male,18,G009
C101188,Pooja Gupta,pooja.gupta1188@example.com,Male,49,G016
C101189,Aditya Patel,aditya.patel1189@example.com,Female,67,G013
C101190,Riya Sharma,riya.sharma1190@example.com,Male,64,G008
C101191,Rohit Singh,rohit.singh1191@example.com,Male,62,G002
C101192,Arjun Singh,arjun.singh1192@example.com,Other,64,G004
C101193,Priya Patel,priya.patel1193@example.com,Female,39,G010
C101194,Karan Iyer,karan.iyer1194@example.com,Other,61,G002
C101195,Sneha Verma,sneha.verma1195@example.com,Female,45,G010
C101196,Arjun Nair,arjun.nair1196@example.com,Male,70,G007
C101197,Vivaan Patel,vivaan.patel1197@example.com,Other,42,G011
C101198,Aarav Iyer,aarav.iyer1198@example.com,Female,52,G004
C101199,Rohit Patel,rohit.patel1199@example.com,Male,17,G016
C101200,Sneha Iyer,sneha.iyer1200@example.com,Female,64,G003
C101201,Arjun Iyer,arjun.iyer1201@example.com,Female,20,G011
C101202,Pooja Sharma,pooja.sharma1202@example.com,Male,37,G005
C101203,Sneha Verma,sneha.verma1203@example.com,Male,46,G008
C101204,Karan Nair,karan.nair1204@example.com,Female,61,G007
C101205,Aarav Gupta,aarav.gupta1205@example.com,Female,61,G005
C101206,Rahul Sharma,rahul.sharma1206@example.com,Female,60,G015
C101207,Priya Reddy,priya.reddy1207@example.com,Other,59,G016
C101208,Arjun Iyer,arjun.iyer1208@example.com,Other,37,G011
C101209,Sneha Singh,sneha.singh1209@example.com,Female,70,G018
C101210,Aditya Verma,aditya.verma1210@example.com,Other,24,G015
C101211,Rahul Reddy,rahul.reddy1211@example.com,Other,38,G015
C101212,Aarav Gupta,aarav.gupta1212@example.com,Other,26,G001
C101213,Kavya Nair,kavya.nair1213@example.com,Other,30,G011
C101214,Sneha Verma,sneha.verma1214@example.com,Other,49,G013
C101215,Arjun Singh,arjun.singh1215@example.com,Other,24,G010
C101216,Karan Gupta,karan.gupta1216@example.com,Other,35,G004
C101217,Vivaan Verma,vivaan.verma1217@example.com,Male,68,G005
C101218,Aditya Sharma,aditya.sharma1218@example.com,Male,21,G016
C101219,Arjun Verma,arjun.verma1219@example.com,Male,51,G013
C101220,Neha Singh,neha.singh1220@example.com,Other,54,G009
C101221,Aarav Nair,aarav.nair1221@example.com,Male,53,G003
C101222,Aarav Patel,aarav.patel1222@example.com,Other,46,G003
C101223,Ananya Sharma,ananya.sharma1223@example.com,Female,50,G014
C101224,Riya Nair,riya.nair1224@example.com,Other,18,G009
C101225,Priya Sharma,priya.sharma1225@example.com,Other,19,G010
C101226,Vivaan Patel,vivaan.patel1226@example.com,Other,21,G004
C101227,Sneha Patel,sneha.patel1227@example.com,Other,39,G007
C101228,Arjun Patel,arjun.patel1228@example.com,Other,55,G006
C101229,Priya Gupta,priya.gupta1229@example.com,Other,21,G012
C101230,Neha Singh,neha.singh1230@example.com,Other,57,G014
C101231,Vivaan Iyer,vivaan.iyer1231@example.com,Male,50,G013
C101232,Priya Nair,priya.nair1232@example.com,Other,25,G018
C101233,Kavya Singh,kavya.singh1233@example.com,Female,35,G018
C101234,Karan Nair,karan.nair1234@example.com,Female,63,G014
C101235,Riya Nair,riya.nair1235@example.com,Other,30,G018
C101236,Arjun Gupta,arjun.gupta1236@example.com,Other,62,G009
C101237,Karan Singh,karan.singh1237@example.com,Female,40,G001
C101238,Sneha Sharma,sneha.sharma1238@example.com,Female,53,G001
C101239,Priya Iyer,priya.iyer1239@example.com,Female,15,G010
C101240,Arjun Patel,arjun.patel1240@example.com,Female,16,G009
C101241,Priya Iyer,priya.iyer1241@example.com,Male,17,G015
C101242,Karan Iyer,karan.iyer1242@example.com,Male,31,G012
C101243,Kavya Patel,kavya.patel1243@example.com,Male,31,G010
C101244,Vivaan Gupta,vivaan.gupta1244@example.com,Other,28,G003
C101245,Sneha Nair,sneha.nair1245@example.com,Female,26,G016
C101246,Riya Verma,riya.verma1246@example.com,Other,56,G010
C101247,Aarav Gupta,aarav.gupta1247@example.com,Male,64,G002
C101248,Pooja Nair,pooja.nair1248@example.com,Female,67,G014
C101249,Rohit Verma,rohit.verma1249@example.com,Male,62,G001
C101250,Neha Gupta,neha.gupta1250@example.com,Male,34,G017
C101251,Aarav Nair,aarav.nair1251@example.com,Other,51,G005
C101252,Karan Patel,karan.patel1252@example.com,Male,18,G013
C101253,Ananya Verma,ananya.verma1253@example.com,Male,42,G010
C101254,Pooja Gupta,pooja.gupta1254@example.com,Male,23,G011
C101255,Vivaan Singh,vivaan.singh1255@example.com,Other,62,G002
C101256,Priya Gupta,priya.gupta1256@example.com,Female,20,G013
C101257,Priya Gupta,priya.gupta1257@example.com,Other,23,G005
C101258,Ananya Patel,ananya.patel1258@example.com,Female,40,G007
C101259,Priya Patel,priya.patel1259@example.com,Male,19,G009
C101260,Pooja Gupta,pooja.gupta1260@example.com,Female,58,G003
C101261,Vivaan Gupta,vivaan.gupta1261@example.com,Female,38,G012
C101262,Arjun Nair,arjun.nair1262@example.com,Female,53,G001
C101263,Pooja Reddy,pooja.reddy1263@example.com,Male,37,G015
C101264,Kavya Iyer,kavya.iyer1264@example.com,Female,17,G008
C101265,Arjun Nair,arjun.nair1265@example.com,Male,63,G003
C101266,Vivaan Sharma,vivaan.sharma1266@example.com,Male,54,G005
C101267,Riya Reddy,riya.reddy1267@example.com,Male,36,G004
C101268,Rahul Singh,rahul.singh1268@example.com,Female,16,G011
C101269,Arjun Patel,arjun.patel1269@example.com,Male,49,G017
C101270,Pooja Reddy,pooja.reddy1270@example.com,Other,45,G005
C101271,Sneha Sharma,sneha.sharma1271@example.com,Female,52,G017
C101272,Aarav Reddy,aarav.reddy1272@example.com,Male,18,G010
C101273,Arjun Reddy,arjun.reddy1273@example.com,Male,44,G001
C101274,Vivaan Gupta,vivaan.gupta1274@example.com,Other,32,G012
C101275,Riya Verma,riya.verma1275@example.com,Male,33,G013
C101276,Arjun Gupta,arjun.gupta1276@example.com,Other,60,G004
C101277,Karan Singh,karan.singh1277@example.com,Other,49,G003
C101278,Aditya Patel,aditya.patel1278@example.com,Other,44,G018
C101279,Sneha Sharma,sneha.sharma1279@example.com,Male,30,G017
C101280,Rahul Nair,rahul.nair1280@example.com,Female,40,G006
C101281,Aarav Nair,aarav.nair1281@example.com,Other,37,G012
C101282,Neha Reddy,neha.reddy1282@example.com,Male,47,G009
C101283,Pooja Sharma,pooja.sharma1283@example.com,Other,31,G013
C101284,Riya Sharma,riya.sharma1284@example.com,Other,32,G008
C101285,Aditya Nair,aditya.nair1285@example.com,Female,57,G005
C101286,Vivaan Gupta,vivaan.gupta1286@example.com,Other,58,G008
C101287,Rohit Patel,rohit.patel1287@example.com,Other,24,G014
C101288,Rahul Nair,rahul.nair1288@example.com,Female,49,G005
C101289,Arjun Iyer,arjun.iyer1289@example.com,Other,49,G007
C101290,Riya Iyer,riya.iyer1290@example.com,Female,59,G017
C101291,Aditya Gupta,aditya.gupta1291@example.com,Male,56,G006
C101292,Karan Verma,karan.verma1292@example.com,Other,49,G004
C101293,Aditya Nair,aditya.nair1293@example.com,Male,61,G001
C101294,Pooja Nair,pooja.nair1294@example.com,Female,41,G010
C101295,Ananya Reddy,ananya.reddy1295@example.com,Male,64,G007
C101296,Vivaan Iyer,vivaan.iyer1296@example.com,Male,16,G009
C101297,Kavya Patel,kavya.patel1297@example.com,Other,29,G008
C101298,Neha Sharma,neha.sharma1298@example.com,Female,20,G016
C101299,Aditya Singh,aditya.singh1299@example.com,Other,56,G012
C101300,Aditya Gupta,aditya.gupta1300@example.com,Female,45,G005
C101301,Aditya Patel,aditya.patel1301@example.com,Male,17,G014
C101302,Pooja Sharma,pooja.sharma1302@example.com,Female,41,G008
C101303,Sneha Patel,sneha.patel1303@example.com,Male,19,G006
C101304,Ananya Singh,ananya.singh1304@example.com,Other,35,G015
C101305,Arjun Gupta,arjun.gupta1305@example.com,Female,64,G002
C101306,Kavya Gupta,kavya.gupta1306@example.com,Other,35,G013
C101307,Kavya Sharma,kavya.sharma1307@example.com,Other,21,G015
C101308,Ananya Sharma,ananya.sharma1308@example.com,Male,48,G018
C101309,Rohit Sharma,rohit.sharma1309@example.com,Other,39,G017
C101310,Pooja Sharma,pooja.sharma1310@example.com,Male,33,G015
C101311,Rohit Reddy,rohit.reddy1311@example.com,Female,44,G006
C101312,Rohit Reddy,rohit.reddy1312@example.com,Other,18,G017
C101313,Aditya Singh,aditya.singh1313@example.com,Other,43,G003
C101314,Sneha Verma,sneha.verma1314@example.com,Male,64,G018
C101315,Aditya Gupta,aditya.gupta1315@example.com,Female,35,G015
C101316,Aarav Iyer,aarav.iyer1316@example.com,Female,52,G007
C101317,Ananya Verma,ananya.verma1317@example.com,Female,35,G006
C101318,Sneha Verma,sneha.verma1318@example.com,Male,22,G015
C101319,Neha Nair,neha.nair1319@example.com,Male,48,G013
C101320,Sneha Iyer,sneha.iyer1320@example.com,Female,50,G013
C101321,Aarav Iyer,aarav.iyer1321@example.com,Female,51,G005
C101322,Aditya Iyer,aditya.iyer1322@example.com,Male,64,G002
C101323,Rohit Reddy,rohit.reddy1323@example.com,Female,61,G015
C101324,Rahul Iyer,rahul.iyer1324@example.com,Male,23,G007
C101325,Aarav Reddy,aarav.reddy1325@example.com,Male,44,G016
C101326,Riya Singh,riya.singh1326@example.com,Other,66,G001
C101327,Kavya Singh,kavya.singh1327@example.com,Male,28,G016
C101328,Ananya Gupta,ananya.gupta1328@example.com,Female,20,G001
C101329,Arjun Reddy,arjun.reddy1329@example.com,Other,55,G018
C101330,Riya Patel,riya.patel1330@example.com,Male,26,G005
C101331,Aarav Nair,aarav.nair1331@example.com,Male,24,G002
C101332,Neha Reddy,neha.reddy1332@example.com,Female,20,G002
C101333,Vivaan Gupta,vivaan.gupta1333@example.com,Male,25,G010
C101334,Kavya Iyer,kavya.iyer1334@example.com,Female,62,G012
C101335,Aarav Verma,aarav.verma1335@example.com,Female,35,G012
C101336,Rohit Verma,rohit.verma1336@example.com,Female,68,G018
C101337,Vivaan Reddy,vivaan.reddy1337@example.com,Female,23,G004
C101338,Sneha Reddy,sneha.reddy1338@example.com,Female,48,G014
C101339,Priya Patel,priya.patel1339@example.com,Other,28,G002
C101340,Vivaan Verma,vivaan.verma1340@example.com,Female,61,G010
C101341,Rohit Nair,rohit.nair1341@example.com,Female,48,G012
C101342,Aditya Singh,aditya.singh1342@example.com,Other,61,G016
C101343,Ananya Iyer,ananya.iyer1343@example.com,Other,29,G010
C101344,Arjun Sharma,arjun.sharma1344@example.com,Male,16,G015
C101345,Neha Verma,neha.verma1345@example.com,Other,69,G007
C101346,Pooja Gupta,pooja.gupta1346@example.com,Female,17,G011
C101347,Karan Patel,karan.patel1347@example.com,Male,55,G007
C101348,Sneha Reddy,sneha.reddy1348@example.com,Female,65,G003
C101349,Rahul Reddy,rahul.reddy1349@example.com,Other,50,G011
C101350,Pooja Sharma,pooja.sharma1350@example.com,Male,58,G011
C101351,Karan Gupta,karan.gupta1351@example.com,Other,51,G001
C101352,Riya Iyer,riya.iyer1352@example.com,Male,36,G011
C101353,Neha Singh,neha.singh1353@example.com,Female,66,G002
C101354,Neha Iyer,neha.iyer1354@example.com,Female,24,G015
C101355,Riya Nair,riya.nair1355@example.com,Female,65,G014
C101356,Sneha Sharma,sneha.sharma1356@example.com,Other,34,G011
C101357,Priya Sharma,priya.sharma1357@example.com,Male,51,G011
C101358,Pooja Nair,pooja.nair1358@example.com,Male,24,G009
C101359,Riya Sharma,riya.sharma1359@example.com,Female,39,G018
C101360,Riya Iyer,riya.iyer1360@example.com,Other,53,G013
C101361,Aditya Verma,aditya.verma1361@example.com,Female,60,G011
C101362,Sneha Sharma,sneha.sharma1362@example.com,Female,41,G003
C101363,Ananya Patel,ananya.patel1363@example.com,Female,43,G010
C101364,Arjun Reddy,arjun.reddy1364@example.com,Male,22,G012
C101365,Pooja Sharma,pooja.sharma1365@example.com,Male,20,G015
C101366,Priya Sharma,priya.sharma1366@example.com,Female,47,G005
C101367,Arjun Nair,arjun.nair1367@example.com,Female,61,G017
C101368,Rahul Nair,rahul.nair1368@example.com,Male,64,G004
C101369,Riya Iyer,riya.iyer1369@example.com,Male,61,G002
C101370,Ananya Gupta,ananya.gupta1370@example.com,Other,70,G017
C101371,Vivaan Sharma,vivaan.sharma1371@example.com,Female,17,G003
C101372,Karan Singh,karan.singh1372@example.com,Male,21,G017
C101373,Pooja Reddy,pooja.reddy1373@example.com,Male,51,G010
C101374,Neha Patel,neha.patel1374@example.com,Female,27,G007
C101375,Rahul Reddy,rahul.reddy1375@example.com,Other,35,G015
C101376,Neha Verma,neha.verma1376@example.com,Female,24,G006
C101377,Rahul Verma,rahul.verma1377@example.com,Male,54,G018
C101378,Priya Verma,priya.verma1378@example.com,Male,49,G012
C101379,Priya Nair,priya.nair1379@example.com,Female,24,G010
C101380,Kavya Patel,kavya.patel1380@example.com,Male,19,G010
C101381,Kavya Nair,kavya.nair1381@example.com,Other,43,G002
C101382,Aditya Sharma,aditya.sharma1382@example.com,Female,58,G002
C101383,Vivaan Gupta,vivaan.gupta1383@example.com,Male,20,G014
C101384,Rohit Iyer,rohit.iyer1384@example.com,Other,53,G015
C101385,Kavya Nair,kavya.nair1385@example.com,Female,36,G007
C101386,Sneha Verma,sneha.verma1386@example.com,Female,51,G005
C101387,Vivaan Singh,vivaan.singh1387@example.com,Male,44,G010
C101388,Neha Singh,neha.singh1388@example.com,Female,29,G008
C101389,Aditya Reddy,aditya.reddy1389@example.com,Female,40,G006
C101390,Sneha Nair,sneha.nair1390@example.com,Female,44,G016
C101391,Aarav Verma,aarav.verma1391@example.com,Female,22,G012
C101392,Ananya Singh,ananya.singh1392@example.com,Male,33,G012
C101393,Kavya Iyer,kavya.iyer1393@example.com,Other,21,G013
C101394,Riya Verma,riya.verma1394@example.com,Female,50,G003
C101395,Pooja Reddy,pooja.reddy1395@example.com,Other,44,G013
C101396,Kavya Gupta,kavya.gupta1396@example.com,Male,54,G008
C101397,Priya Iyer,priya.iyer1397@example.com,Female,39,G003
C101398,Karan Patel,karan.patel1398@example.com,Other,52,G014
C101399,Pooja Gupta,pooja.gupta1399@example.com,Other,65,G011
C101400,Priya Patel,priya.patel1400@example.com,Male,57,G003
C101401,Sneha Singh,sneha.singh1401@example.com,Male,52,G015
C101402,Karan Verma,karan.verma1402@example.com,Female,26,G010
C101403,Rohit Verma,rohit.verma1403@example.com,Other,21,G013
C101404,Karan Singh,karan.singh1404@example.com,Other,57,G002
C101405,Vivaan Patel,vivaan.patel1405@example.com,Male,52,G001
C101406,Pooja Iyer,pooja.iyer1406@example.com,Other,24,G015
C101407,Priya Reddy,priya.reddy1407@example.com,Female,54,G015
C101408,Arjun Patel,arjun.patel1408@example.com,Other,35,G010
C101409,Kavya Reddy,kavya.reddy1409@example.com,Female,60,G012
C101410,Vivaan Sharma,vivaan.sharma1410@example.com,Other,47,G013
C101411,Riya Iyer,riya.iyer1411@example.com,Female,18,G012
C101412,Priya Sharma,priya.sharma1412@example.com,Male,60,G018
C101413,Riya Nair,riya.nair1413@example.com,Male,70,G010
C101414,Riya Sharma,riya.sharma1414@example.com,Male,42,G013
C101415,Neha Nair,neha.nair1415@example.com,Other,39,G013
C101416,Rohit Gupta,rohit.gupta1416@example.com,Other,28,G006
C101417,Ananya Iyer,ananya.iyer1417@example.com,Male,50,G013
C101418,Riya Nair,riya.nair1418@example.com,Female,24,G010
C101419,Riya Iyer,riya.iyer1419@example.com,Male,15,G003
C101420,Neha Sharma,neha.sharma1420@example.com,Male,61,G016
C101421,Neha Gupta,neha.gupta1421@example.com,Male,20,G005
C101422,Neha Gupta,neha.gupta1422@example.com,Female,65,G014
C101423,Kavya Iyer,kavya.iyer1423@example.com,Female,47,G014
C101424,Priya Singh,priya.singh1424@example.com,Female,37,G008
C101425,Aditya Gupta,aditya.gupta1425@example.com,Other,15,G016
C101426,Riya Patel,riya.patel1426@example.com,Other,47,G009
C101427,Rohit Nair,rohit.nair1427@example.com,Male,17,G016
C101428,Sneha Nair,sneha.nair1428@example.com,Male,52,G016
C101429,Sneha Verma,sneha.verma1429@example.com,Male,61,G017
C101430,Riya Reddy,riya.reddy1430@example.com,Female,48,G003
C101431,Priya Verma,priya.verma1431@example.com,Male,45,G003
C101432,Neha Reddy,neha.reddy1432@example.com,Other,18,G011
C101433,Priya Sharma,priya.sharma1433@example.com,Female,44,G017
C101434,Ananya Nair,ananya.nair1434@example.com,Female,37,G010
C101435,Rahul Iyer,rahul.iyer1435@example.com,Male,59,G010
C101436,Sneha Reddy,sneha.reddy1436@example.com,Male,55,G016
C101437,Kavya Iyer,kavya.iyer1437@example.com,Other,18,G010
C101438,Pooja Sharma,pooja.sharma1438@example.com,Female,46,G003
C101439,Aditya Verma,aditya.verma1439@example.com,Female,31,G005
C101440,Kavya Reddy,kavya.reddy1440@example.com,Female,69,G009
C101441,Aarav Verma,aarav.verma1441@example.com,Other,26,G005
C101442,Neha Singh,neha.singh1442@example.com,Female,66,G006
C101443,Rahul Patel,rahul.patel1443@example.com,Female,26,G017
C101444,Riya Sharma,riya.sharma1444@example.com,Female,20,G005
C101445,Kavya Iyer,kavya.iyer1445@example.com,Female,63,G014
C101446,Pooja Gupta,pooja.gupta1446@example.com,Male,57,G015
C101447,Sneha Iyer,sneha.iyer1447@example.com,Male,51,G012
C101448,Aarav Reddy,aarav.reddy1448@example.com,Male,18,G006
C101449,Ananya Gupta,ananya.gupta1449@example.com,Female,34,G016
C101450,Sneha Patel,sneha.patel1450@example.com,Female,58,G013
C101451,Ananya Reddy,ananya.reddy1451@example.com,Male,48,G014
C101452,Aarav Reddy,aarav.reddy1452@example.com,Female,39,G011
C101453,Priya Sharma,priya.sharma1453@example.com,Male,49,G012
C101454,Riya Gupta,riya.gupta1454@example.com,Other,56,G009
C101455,Karan Reddy,karan.reddy1455@example.com,Female,66,G004
C101456,Rahul Gupta,rahul.gupta1456@example.com,Female,64,G008
C101457,Sneha Patel,sneha.patel1457@example.com,Other,36,G006
C101458,Karan Sharma,karan.sharma1458@example.com,Other,15,G003
C101459,Aarav Gupta,aarav.gupta1459@example.com,Male,48,G004
C101460,Neha Singh,neha.singh1460@example.com,Female,29,G010
C101461,Rahul Patel,rahul.patel1461@example.com,Male,16,G003
C101462,Aarav Patel,aarav.patel1462@example.com,Other,55,G004
C101463,Sneha Verma,sneha.verma1463@example.com,Male,69,G005
C101464,Rohit Iyer,rohit.iyer1464@example.com,Male,59,G006
C101465,Rahul Reddy,rahul.reddy1465@example.com,Female,57,G003
C101466,Neha Singh,neha.singh1466@example.com,Female,64,G014
C101467,Sneha Nair,sneha.nair1467@example.com,Female,25,G003
C101468,Rahul Sharma,rahul.sharma1468@example.com,Female,39,G011
